0,1,11-Beta-hydroxylase deficiency,nan,nan,1,1,nan,nan,CYP11B1,P15538,DisGeNET,nan,nan,nan,0.4,0 SNPs,nan,nan,CTD_human,UMLS:C3669121,nan, ERROR: name 'api_key' is not defined
56,21,20p12.3 microdeletion syndrome,nan,nan,1,1,MONDO:0016841,1.0,BMP2,P12643,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4304539,nan, ERROR: 429 Client Error: Too Many Requests for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
57,22,22q11 Deletion Syndrome,nan,nan,10,10,nan,nan,FGF8,P55075,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:D058165,nan, ERROR: 429 Client Error: Too Many Requests for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
58,22,22q11 Deletion Syndrome,nan,nan,10,10,nan,nan,ARVCF,O00192,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C2936346,nan, ERROR: 429 Client Error: Too Many Requests for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
59,22,22q11 Deletion Syndrome,nan,nan,10,10,nan,nan,COMT,P21964,DisGeNET,nan,nan,nan,0.36,0 SNPs,nan,nan,ORPHANET,UMLS:C2936346,nan, ERROR: 429 Client Error: Too Many Requests for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
60,22,22q11 Deletion Syndrome,nan,nan,10,10,nan,nan,FGF8,P55075,DisGeNET,nan,nan,nan,0.31,1 PubMed IDs,nan,nan,CTD_human,UMLS:C2936346,nan, ERROR: 429 Client Error: Too Many Requests for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
61,22,22q11 Deletion Syndrome,nan,nan,10,10,nan,nan,GP1BB,P13224,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C2936346,nan, ERROR: 429 Client Error: Too Many Requests for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
0,1,11-Beta-hydroxylase deficiency,nan,nan,1,1,nan,nan,CYP11B1,P15538,DisGeNET,nan,nan,nan,0.4,0 SNPs,nan,nan,CTD_human,UMLS:C3669121,nan, ERROR: name 'api_key' is not defined
0,1,11-Beta-hydroxylase deficiency,nan,nan,1,1,nan,nan,CYP11B1,P15538,DisGeNET,nan,nan,nan,0.4,0 SNPs,nan,nan,CTD_human,UMLS:C3669121,nan, ERROR: 
1,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,HMGA2,P52926,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:94063,96.181635991, ERROR: 
2,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,LEMD3,Q9Y2U8,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:94063,72.5503898105, ERROR: 
3,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,HMGA2,P52926,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4305140,nan, ERROR: 
4,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,LEMD3,Q9Y2U8,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4305140,nan, ERROR: 
5,3,14q12 microdeletion syndrome,nan,nan,1,1,MONDO:0016833,nan,FOXG1,P55316,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:261144,76.0097646349, ERROR: 
6,3,14q12 microdeletion syndrome,nan,nan,1,1,MONDO:0016833,nan,FOXG1,P55316,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4305240,nan, ERROR: 
7,4,15q11q13 microduplication syndrome,nan,nan,1,1,MONDO:0012081,nan,UBE3A,Q05086,Monarch,nan,nan,nan,nan,ECO:0000322: imported manually asserted information used in automatic assertion,nan,nan,nan,OMIM:608636,68.8739471257, ERROR: 
8,4,15q11q13 microduplication syndrome,nan,nan,1,1,MONDO:0012081,nan,UBE3A,Q05086,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C2675336,nan, ERROR: 
9,5,15q14 microdeletion syndrome,nan,nan,1,1,MONDO:0014822,nan,MEIS2,O14770,Monarch,nan,nan,nan,nan,ECO:0000322: imported manually asserted information used in automatic assertion,nan,nan,nan,OMIM:616898,100.0, ERROR: 
10,5,15q14 microdeletion syndrome,nan,nan,1,1,MONDO:0014822,nan,MEIS2,O14770,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4225666,nan, ERROR: 
11,6,15q24 Microdeletion,nan,nan,1,1,nan,nan,SIN3A,Q96ST3,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C3697269,nan, ERROR: 
12,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,ACSF3,Q4G176,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,95.0908859449, ERROR: 
13,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,ANKRD11,Q6UB99,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:261250,76.400264942, ERROR: 
14,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,APRT,P07741,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,97.1136896056, ERROR: 
15,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,BANP,Q8N9N5,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,100.0, ERROR: 
16,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,CBFA2T3,O75081,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,92.2465389489, ERROR: 
17,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,SPG7,Q9UQ90,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,90.9573908138, ERROR: 
18,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,ANKRD11,Q6UB99,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4304594,nan, ERROR: 
19,8,17-beta hydroxysteroid dehydrogenase 3 deficiency,nan,nan,1,1,nan,nan,HSD17B3,P37058,JensenLab Knowledge MedlinePlus,nan,5.0,nan,nan,CURATED,nan,nan,nan,DOID:0112248,nan, ERROR: 
20,9,17-Hydroxysteroid Dehydrogenase Deficiency,nan,nan,1,1,nan,nan,HSD17B3,P37058,DisGeNET,nan,nan,nan,0.75,7 PubMed IDs; 16 SNPs,nan,nan,CTD_human;ORPHANET;UNIPROT,UMLS:C0268296,nan, ERROR: 
21,10,17,20-Lyase Deficiency, Isolated,nan,nan,1,1,nan,nan,CYP17A1,P05093,DisGeNET,nan,nan,nan,0.46,18 PubMed IDs; 18 SNPs,nan,nan,UNIPROT,UMLS:C3277849,nan, ERROR: 
22,11,17p11.2 Monosomy,nan,nan,1,1,nan,nan,RAI1,Q7Z5J4,DisGeNET,nan,nan,nan,0.3,12 PubMed IDs,nan,nan,CTD_human,UMLS:C3661485,nan, ERROR: 
23,12,17q11.2 microduplication syndrome,nan,nan,1,1,MONDO:0015350,nan,NF1,P21359,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:139474,50.1903768176, ERROR: 
24,13,18-Hydroxylase deficiency,nan,nan,1,1,nan,nan,CYP11B2,P19099,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:C537806,nan, ERROR: 
25,14,1p21.3 microdeletion syndrome,nan,nan,1,1,MONDO:0017405,nan,DPYD,Q12882,Monarch,nan,nan,nan,nan,ECO:0000322: imported manually asserted information used in automatic assertion,nan,nan,nan,Orphanet:293948,86.5080811902, ERROR: 
26,14,1p21.3 microdeletion syndrome,nan,nan,1,1,MONDO:0017405,nan,DPYD,Q12882,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4304578,nan, ERROR: 
27,15,1q44 microdeletion syndrome,nan,nan,1,1,MONDO:0016561,1.0,HNRNPU,Q00839,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4304540,nan, ERROR: 
28,16,2-aminoadipic 2-oxoadipic aciduria,nan,A metabolic disorder characterized by increased levels of 2-oxoadipate and 2-hydroxyadipate in the urine, and elevated 2-aminoadipate in the plasma. Patients can have mild to severe intellectual disability, muscular hypotonia, developmental delay, ataxia, and epilepsy. Most cases are asymptomatic.,1,1,MONDO:0008774,nan,DHTKD1,Q96HY7,UniProt Disease,nan,nan,nan,nan,7,nan,nan,nan,MIM:204750,nan, ERROR: 
29,16,2-aminoadipic 2-oxoadipic aciduria,nan,A metabolic disorder characterized by increased levels of 2-oxoadipate and 2-hydroxyadipate in the urine, and elevated 2-aminoadipate in the plasma. Patients can have mild to severe intellectual disability, muscular hypotonia, developmental delay, ataxia, and epilepsy. Most cases are asymptomatic.,1,1,MONDO:0008774,nan,DHTKD1,Q96HY7,Monarch,nan,nan,nan,nan,ECO:0000322|ECO:0000220: imported manually asserted information used in automatic assertion|sequencing assay evidence,nan,nan,nan,OMIM:204750,90.9378921773, ERROR: 
30,16,2-aminoadipic 2-oxoadipic aciduria,nan,A metabolic disorder characterized by increased levels of 2-oxoadipate and 2-hydroxyadipate in the urine, and elevated 2-aminoadipate in the plasma. Patients can have mild to severe intellectual disability, muscular hypotonia, developmental delay, ataxia, and epilepsy. Most cases are asymptomatic.,1,1,MONDO:0008774,nan,DHTKD1,Q96HY7,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,OMIM:204750,nan, ERROR: 
31,16,2-aminoadipic 2-oxoadipic aciduria,nan,A metabolic disorder characterized by increased levels of 2-oxoadipate and 2-hydroxyadipate in the urine, and elevated 2-aminoadipate in the plasma. Patients can have mild to severe intellectual disability, muscular hypotonia, developmental delay, ataxia, and epilepsy. Most cases are asymptomatic.,1,1,MONDO:0008774,nan,DHTKD1,Q96HY7,DisGeNET,nan,nan,nan,0.7,1 PubMed IDs; 3 SNPs,nan,nan,CTD_human;ORPHANET;UNIPROT,UMLS:C1859817,nan, ERROR: 
32,16,2-aminoadipic 2-oxoadipic aciduria,nan,A metabolic disorder characterized by increased levels of 2-oxoadipate and 2-hydroxyadipate in the urine, and elevated 2-aminoadipate in the plasma. Patients can have mild to severe intellectual disability, muscular hypotonia, developmental delay, ataxia, and epilepsy. Most cases are asymptomatic.,1,1,MONDO:0008774,nan,DHTKD1,Q96HY7,JensenLab Text Mining,6.968,3.5,nan,nan,nan,nan,nan,nan,DOID:0111453,nan, ERROR: 
33,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,D2HGDH,Q8N465,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:C535306,nan, ERROR: 
34,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,IDH2,P48735,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:C535306,nan, ERROR: 
35,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,L2HGDH,Q9H9P8,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:C535306,nan, ERROR: 
36,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,SLC25A1,P53007,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:C535306,nan, ERROR: 
37,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,IDH2,P48735,eRAM,nan,nan,nan,nan,nan,nan,nan,CTD_human|GHR,DOID:0050573,nan, ERROR: 
38,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,L2HGDH,Q9H9P8,eRAM,nan,nan,nan,nan,nan,nan,nan,CTD_human|GHR|UNIPROT,DOID:0050573,nan, ERROR: 
39,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,D2HGDH,Q8N465,eRAM,nan,nan,nan,nan,nan,nan,nan,CTD_human|GHR|UNIPROT,DOID:0050573,nan, ERROR: 
40,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,SLC25A1,P53007,eRAM,nan,nan,nan,nan,nan,nan,nan,CLINVAR|GHR|ORPHANET|UNIPROT,DOID:0050573,nan, ERROR: 
41,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,IDH2,P48735,DisGeNET,nan,nan,nan,0.35,1 PubMed IDs,nan,nan,CTD_human,UMLS:C2746066,nan, ERROR: 
42,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,SLC25A1,P53007,DisGeNET,nan,nan,nan,0.71,1 PubMed IDs; 7 SNPs,nan,nan,CTD_human;ORPHANET;UNIPROT,UMLS:C2746066,nan, ERROR: 
43,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,L2HGDH,Q9H9P8,DisGeNET,nan,nan,nan,0.38,3 PubMed IDs,nan,nan,CTD_human,UMLS:C2746066,nan, ERROR: 
44,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,D2HGDH,Q8N465,DisGeNET,nan,nan,nan,0.34,0 SNPs,nan,nan,CTD_human,UMLS:C2746066,nan, ERROR: 
45,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,SLC25A1,P53007,JensenLab Knowledge MedlinePlus,nan,5.0,nan,nan,CURATED,nan,nan,nan,DOID:0050573,nan, ERROR: 
46,17,2-hydroxyglutaric aciduria,An amino acid metabolic disorder that is an autosomal recessive neurometabolic disorder characterized by the significant elevation of urinary levels of hydroxyglutaric acid causing progressive brain damage.,nan,4,4,MONDO:0016001,1.0,L2HGDH,Q9H9P8,JensenLab Knowledge MedlinePlus,nan,5.0,nan,nan,CURATED,nan,nan,nan,DOID:0050573,nan, ERROR: 
0,1,11-Beta-hydroxylase deficiency,nan,nan,1,1,nan,nan,CYP11B1,P15538,DisGeNET,nan,nan,nan,0.4,0 SNPs,nan,nan,CTD_human,UMLS:C3669121,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
1,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,HMGA2,P52926,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:94063,96.181635991, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
2,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,LEMD3,Q9Y2U8,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:94063,72.5503898105, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
3,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,HMGA2,P52926,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4305140,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
4,2,12q14 microdeletion syndrome,nan,nan,2,2,MONDO:0019784,1.0,LEMD3,Q9Y2U8,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4305140,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
5,3,14q12 microdeletion syndrome,nan,nan,1,1,MONDO:0016833,nan,FOXG1,P55316,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:261144,76.0097646349, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
6,3,14q12 microdeletion syndrome,nan,nan,1,1,MONDO:0016833,nan,FOXG1,P55316,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4305240,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
7,4,15q11q13 microduplication syndrome,nan,nan,1,1,MONDO:0012081,nan,UBE3A,Q05086,Monarch,nan,nan,nan,nan,ECO:0000322: imported manually asserted information used in automatic assertion,nan,nan,nan,OMIM:608636,68.8739471257, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
8,4,15q11q13 microduplication syndrome,nan,nan,1,1,MONDO:0012081,nan,UBE3A,Q05086,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C2675336,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
9,5,15q14 microdeletion syndrome,nan,nan,1,1,MONDO:0014822,nan,MEIS2,O14770,Monarch,nan,nan,nan,nan,ECO:0000322: imported manually asserted information used in automatic assertion,nan,nan,nan,OMIM:616898,100.0, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
10,5,15q14 microdeletion syndrome,nan,nan,1,1,MONDO:0014822,nan,MEIS2,O14770,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4225666,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
11,6,15q24 Microdeletion,nan,nan,1,1,nan,nan,SIN3A,Q96ST3,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C3697269,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
12,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,ACSF3,Q4G176,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,95.0908859449, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
13,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,ANKRD11,Q6UB99,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:261250,76.400264942, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
14,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,APRT,P07741,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,97.1136896056, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
15,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,BANP,Q8N9N5,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,100.0, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
16,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,CBFA2T3,O75081,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,92.2465389489, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
17,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,SPG7,Q9UQ90,Monarch,nan,nan,nan,nan,None: None,nan,nan,nan,Orphanet:261250,90.9573908138, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
18,7,16q24.3 microdeletion syndrome,nan,nan,6,6,MONDO:0016838,1.0,ANKRD11,Q6UB99,DisGeNET,nan,nan,nan,0.3,0 SNPs,nan,nan,ORPHANET,UMLS:C4304594,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
19,8,17-beta hydroxysteroid dehydrogenase 3 deficiency,nan,nan,1,1,nan,nan,HSD17B3,P37058,JensenLab Knowledge MedlinePlus,nan,5.0,nan,nan,CURATED,nan,nan,nan,DOID:0112248,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
20,9,17-Hydroxysteroid Dehydrogenase Deficiency,nan,nan,1,1,nan,nan,HSD17B3,P37058,DisGeNET,nan,nan,nan,0.75,7 PubMed IDs; 16 SNPs,nan,nan,CTD_human;ORPHANET;UNIPROT,UMLS:C0268296,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
21,10,17,20-Lyase Deficiency, Isolated,nan,nan,1,1,nan,nan,CYP17A1,P05093,DisGeNET,nan,nan,nan,0.46,18 PubMed IDs; 18 SNPs,nan,nan,UNIPROT,UMLS:C3277849,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
22,11,17p11.2 Monosomy,nan,nan,1,1,nan,nan,RAI1,Q7Z5J4,DisGeNET,nan,nan,nan,0.3,12 PubMed IDs,nan,nan,CTD_human,UMLS:C3661485,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
23,12,17q11.2 microduplication syndrome,nan,nan,1,1,MONDO:0015350,nan,NF1,P21359,Monarch,nan,nan,nan,nan,ECO:0000323: imported automatically asserted information used in automatic assertion,nan,nan,nan,Orphanet:139474,50.1903768176, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
24,13,18-Hydroxylase deficiency,nan,nan,1,1,nan,nan,CYP11B2,P19099,CTD,nan,nan,nan,nan,marker/mechanism,nan,nan,nan,MESH:C537806,nan, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
25,14,1p21.3 microdeletion syndrome,nan,nan,1,1,MONDO:0017405,nan,DPYD,Q12882,Monarch,nan,nan,nan,nan,ECO:0000322: imported manually asserted information used in automatic assertion,nan,nan,nan,Orphanet:293948,86.5080811902, ERROR: 416 Client Error: Range Not Satisfiable for url: https://api.scaleway.ai/cf98fe2a-a994-4401-aab9-54498913f51b/v1/chat/completions
